Frame number,1756
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
1.444,-24409.4,-3785.06,1183.45,22745.4,-1749.92,-2184.73
1.445,-24339.8,-3669.42,1149.61,22672.7,-1752.98,-2242.49
1.446,-24233.1,-3636.03,1109.17,22760.2,-1772.92,-2323.15
1.447,-24371.1,-3631.57,1142.95,22952.4,-1663.99,-2359.71
1.448,-24318.3,-3548.91,1213.86,22835.3,-1543,-2401.86
1.449,-24233.6,-3424.11,1195.61,22942.2,-1638.49,-2387.83
1.45,-24081.3,-3391.86,1202.14,22944.1,-1713.03,-2447.18
1.451,-24017.8,-3418.68,1204.87,22848.2,-1593.71,-2488.35
1.452,-24188.8,-3322.13,1201.77,22909,-1501.44,-2503.88
1.453,-24282,-3341.4,1233.53,22994.3,-1420.01,-2514.27
1.454,-24431.2,-3336.3,1224.5,23015.6,-1461.98,-2566.34
1.455,-24452.2,-3238.71,1227.55,23054,-1421.14,-2581.85
1.456,-24277,-3225.88,1326.87,23121.6,-1366.72,-2557.63
1.457,-24359.9,-3100.14,1374.7,23221.5,-1398.85,-2657.84
1.458,-24412.6,-3079.26,1351.56,23243.7,-1386.96,-2744.35
1.459,-24423.3,-3064.48,1351.42,23269,-1410.69,-2721.25
1.46,-24473.3,-3028.78,1334.52,23380.4,-1341.47,-2716.06
1.461,-24445.5,-2956.92,1309.06,23457.8,-1246.85,-2759.21
1.462,-24547.2,-2789.14,1351.46,23587.7,-1197.43,-2810.25
1.463,-24563.4,-2821.26,1309.52,23464.9,-1166.26,-2831.13
1.464,-24615.1,-2951.4,1361.02,23461.3,-1153.02,-2874.76
1.465,-24699.5,-2944.2,1447.03,23641.7,-1143.35,-2942.29
1.466,-24620.9,-2848.09,1433.89,23577.6,-1210.25,-2948.13
1.467,-24534.4,-2811.59,1417.1,23683.6,-1018.43,-2978.95
1.468,-24666,-2737.36,1377.98,23798.2,-902.263,-3002.16
1.469,-24789.7,-2713.75,1415.94,23873.9,-979.527,-3018.95
1.47,-24862,-2685.34,1422.49,23877.1,-995.785,-3088.5
1.471,-24767.2,-2585,1401.22,23763.1,-905.376,-3164.26
1.472,-24964.8,-2580.02,1390.43,23793.3,-758.916,-3137.66
1.473,-25119.7,-2629.99,1418.26,24015.3,-779.143,-3129.39
1.474,-25005.7,-2620.6,1416.16,24070.3,-740.589,-3210.38
1.475,-25063,-2585.92,1468.2,23934.3,-673.334,-3254.98
1.476,-25043.6,-2510.97,1488.79,23939.8,-684.01,-3242.9
1.477,-25128,-2519.1,1449.45,24089.6,-609.131,-3226.15
1.478,-25235.3,-2612.85,1419.53,24281.6,-431.329,-3317.94
1.479,-25299.8,-2580.28,1461.32,24303.6,-237.451,-3445.7
1.48,-25314.9,-2509.93,1465.25,24116.2,-210.225,-3498.34
1.481,-25358.7,-2513.09,1435.42,24127.4,-215.586,-3508.08
1.482,-25572.9,-2494.15,1468.43,24077,-165.617,-3531.51
1.483,-25737.6,-2488.23,1450.18,23996.8,-332.402,-3554.46
1.484,-25729,-2602.74,1476.69,24022.1,-260.319,-3556.34
1.485,-25601.7,-2541.88,1429.32,24038,-50.1487,-3629.9
1.486,-25664.8,-2352.5,1431.03,23996.2,-11.4389,-3679.33
1.487,-25630.7,-2293.34,1479.42,23999.7,128.314,-3686.81
1.488,-25530.4,-2211.1,1466.59,24149.6,211.231,-3791.98
1.489,-25609.9,-2202.73,1511.96,24048.3,275.521,-3820.5
1.49,-25801.2,-2267.23,1526.39,23879.6,377.223,-3831.13
1.491,-25811.1,-2241.92,1564.51,23875.5,444.497,-3861.71
1.492,-25730.9,-2139.31,1589.2,24017.2,550.371,-3908.41
1.493,-25622.7,-1993.25,1513.18,24045.3,574.62,-4031.41
1.494,-25539.3,-1937.46,1491.52,24082.7,565.889,-4068.28
1.495,-25712.6,-1798.28,1537.44,24043.1,661.66,-4010.91
1.496,-25810.9,-1696.27,1555.51,23879.5,818.601,-4054.97
1.497,-25820.8,-1687.51,1564.8,24042.5,884.472,-4145.68
1.498,-25797.4,-1724.76,1572.45,24244.3,913.153,-4163.25
1.499,-25964,-1799.21,1525.34,24220.2,921.84,-4174.07
1.5,-26048.4,-1778.51,1512.82,24228.2,944.51,-4195.4
1.501,-25965.5,-1703.55,1548.2,24329.4,997.076,-4227.44
1.502,-26056.2,-1602.58,1521.63,24322.8,1102.24,-4347.94
1.503,-26098.5,-1663.11,1496.8,24351.4,1377.3,-4416.69
1.504,-25980.7,-1743.08,1458.46,24434.5,1455.6,-4453.47
1.505,-26105.4,-1680.32,1472.35,24387.5,1353.7,-4476.61
1.506,-26157.6,-1554.13,1498.29,24421.1,1398.15,-4415.9
1.507,-26005.5,-1423.73,1567.81,24507.5,1473.42,-4431.11
1.508,-26059.5,-1454.33,1587.83,24674.7,1581.22,-4516.87
1.509,-26123.4,-1461.41,1538.76,24650.1,1590.01,-4631.94
1.51,-26178.5,-1366.89,1557.45,24468.6,1540.91,-4690.98
1.511,-26128.4,-1228.48,1558.65,24648.3,1617.15,-4671.48
1.512,-26110.4,-1110.53,1569.48,24637.4,1677.18,-4663.67
1.513,-26126.3,-1099.1,1585.56,24567.2,1683.28,-4718.57
1.514,-26074.8,-1162.71,1595.95,24591.1,1758.24,-4750.28
1.515,-26077.2,-1193.87,1595.4,24591.8,1935.14,-4716.44
1.516,-26202.8,-1086.52,1615.13,24776.3,2007.28,-4783.31
1.517,-26240.8,-1076.13,1633.04,24881.3,1984.2,-4861.71
1.518,-26224.2,-1134.89,1560.33,24912.2,2046.2,-4896.02
1.519,-26350.9,-1086.36,1529.71,25019.1,2168.34,-4994.25
1.52,-26335.8,-1048.35,1519.72,25061.1,2226.53,-5077.85
1.521,-26318.6,-1042.35,1513.08,25033.7,2273.34,-5078.72
1.522,-26477.8,-1040.89,1593.25,24939.3,2364.36,-5096.49
1.523,-26567.2,-1008.99,1588.14,24939.3,2345.77,-5093.81
1.524,-26404.6,-933.084,1574.84,24987.7,2471.52,-5111.51
1.525,-26448.5,-954.567,1600.58,24965.6,2638.37,-5234.53
1.526,-26500.6,-862.557,1539.22,25081.4,2639.11,-5292.59
1.527,-26363.1,-773.775,1562.36,25054.2,2687.96,-5296.24
1.528,-26221.4,-755.242,1539.56,25071.6,2658.96,-5261.95
1.529,-26191.3,-720.031,1556.21,25148.8,2691.5,-5275.85
1.53,-26343.3,-701.635,1604.56,25039.7,2891.79,-5316.31
1.531,-26388.9,-609.086,1581.19,25170.2,2979.59,-5362.92
1.532,-26311.1,-577.27,1589.8,25296.3,2938.02,-5451.88
1.533,-26334.5,-553.693,1591.86,25167,2981.11,-5432.5
1.534,-26249.8,-429.012,1620.72,25062.2,3135.72,-5477.17
1.535,-26182.2,-300.029,1658.89,25154.9,3233.47,-5571.8
1.536,-26203.4,-323.826,1693.92,25247,3329.23,-5553.04
1.537,-26386.9,-255.924,1692.52,25013.8,3458.55,-5543.18
1.538,-26427.9,-187.858,1667.35,24806,3371.18,-5562.76
1.539,-26197.1,-292.845,1657.54,24858.1,3447.34,-5586.87
1.54,-26215,-254.186,1677.73,25001.6,3651.3,-5690.91
1.541,-26316.8,-190.394,1732.58,25110.6,3721.91,-5731.17
1.542,-26271.3,-108.752,1758.92,25057,3809.74,-5695.75
1.543,-26269.1,-62.8906,1724.16,24958.8,3900.68,-5680.42
1.544,-26374.4,-18.8049,1754.8,24958.2,3941.1,-5694.82
1.545,-26408.4,-22.1201,1760.63,25006.1,4066.78,-5763.38
1.546,-26314.3,-19.1561,1726.28,24917.4,4272.02,-5827.13
1.547,-26346.7,-83.8793,1760.84,24925.9,4149.52,-5873.73
1.548,-26362.5,-52.9311,1750.66,25063.2,4028.13,-5864.33
1.549,-26238.6,58.5703,1727.41,24928.9,4168.14,-5821.26
1.55,-26301.3,77.9801,1800.17,24774.9,4395.28,-5846.62
1.551,-26391.5,115.173,1815.55,24834.6,4469.78,-5934.78
1.552,-26353,222.655,1739.53,24913.1,4510.41,-5965.75
1.553,-26246.4,349.346,1736.08,24746.7,4589.28,-5973.13
1.554,-26062.1,184.762,1756.78,24648.5,4675.32,-5966.56
1.555,-26114,193.002,1775.54,24720.7,4800.13,-5973.14
1.556,-26318.9,306.234,1758.66,24777.3,4771.96,-6088.63
1.557,-26313.9,306.925,1797.62,24725.4,4686.68,-6145.83
1.558,-26310.4,390.104,1824.61,24655.1,4872.54,-6092.23
1.559,-26422.7,432.226,1754.52,24560,4999.55,-6015.39
1.56,-26232.9,540.406,1760.21,24432.9,4983.61,-6051.82
1.561,-26094.5,575.941,1788.08,24478.8,5120.51,-6130.3
1.562,-26229.1,562.184,1759.74,24479.3,5228.54,-6233.05
1.563,-26243,556.075,1741.69,24580.1,5328,-6200.27
1.564,-26147.5,544.226,1769.05,24515.8,5390.44,-6222.06
1.565,-26099.7,646.84,1828.08,24373.3,5545.21,-6312.27
1.566,-26147.7,663.483,1825.73,24488.2,5632.24,-6306.69
1.567,-26122.2,520.817,1785.54,24319.1,5621.85,-6383.68
1.568,-26125.4,537.323,1740.24,24169.5,5751.32,-6390.81
1.569,-26323.6,699.001,1757.79,24351.7,5678.44,-6374.79
1.57,-26353.6,755.157,1867.66,24341.6,5772.79,-6367.99
1.571,-26169.9,693.789,1862.08,24215.6,5925.99,-6379.67
1.572,-26019.6,739.81,1793.14,24410.2,5848.63,-6405.21
1.573,-26059.4,660.587,1763.14,24469.3,5879.67,-6415.94
1.574,-26258.6,598.608,1797.16,24422.1,6070.97,-6448.9
1.575,-26375.2,717.697,1799.84,24286.6,6215.96,-6480.35
1.576,-26136.3,702.279,1774.11,24121,6230.24,-6525.33
1.577,-26053.8,809.318,1794.35,24015.6,6286.15,-6594.25
1.578,-26123.8,847.352,1794.78,24010,6251.28,-6624.03
1.579,-26064.1,820.709,1748.46,24114.8,6325.43,-6571.96
1.58,-26188.7,858.626,1780.29,24026.1,6350.11,-6499.21
1.581,-26075.4,855.729,1831.62,24095.3,6352.59,-6554.57
1.582,-26056.7,853.047,1859.7,24161.9,6452.65,-6699.25
1.583,-26142.2,805.271,1838.33,24158.8,6502.89,-6775.89
1.584,-26083,886.124,1761.04,24265.7,6491.46,-6730.35
1.585,-26000.7,1000.33,1783.97,24133.3,6384.31,-6662.14
1.586,-25924.3,1003.72,1846.9,23940.6,6388.68,-6707.96
1.587,-25947.8,959.273,1908.21,23974,6552.69,-6780.47
1.588,-26009.1,897.918,1931.59,24065.8,6623.24,-6793.14
1.589,-26033,937.611,1895.36,24155.6,6683.55,-6795.27
1.59,-26024.9,912.609,1868.21,24215.1,6716.03,-6819.03
1.591,-26074.3,892.033,1878.08,24269.7,6673.96,-6858.9
1.592,-26070.2,1054.28,1929.79,24260.9,6624.81,-6789.13
1.593,-25965.8,998.498,1962.59,24181.1,6730.89,-6732.71
1.594,-25992.7,1000.85,1944.36,24181.7,6758.08,-6776.7
1.595,-25967.4,1105.31,1931.01,24235.2,6729.89,-6806.68
1.596,-25789.8,1103.14,1949.1,24210.7,6715.14,-6827.95
1.597,-25829.5,1042.78,1955.18,24128.8,6694.74,-6881.64
1.598,-25926.3,1011.35,1972.85,24344.7,6908.49,-6923.49
1.599,-25897.9,1094.11,1965.82,24439.1,6926.83,-6803.8
1.6,-25866.7,1065.5,1937.95,24320.2,6907.53,-6740.08
1.601,-25929.9,1067.52,1946.33,24258.4,6989,-6765.82
1.602,-25913.6,1038.3,1937.36,24304.7,6955.83,-6774.95
1.603,-25828,939.365,1942.98,24308.2,6909.06,-6835.57
1.604,-25773.1,1104.38,1919.43,24253.9,6954.62,-6904.7
1.605,-25704.2,1140.5,1931.81,24301,7027.27,-6853.66
1.606,-25654.3,1023.81,1907.74,24317.3,6986.98,-6776.34
1.607,-25702.4,1021.12,1891.43,24310,6965.21,-6851.99
1.608,-25766.5,1038.13,1908.82,24231.9,7088.29,-6923.64
1.609,-25854.1,1114.07,1866.5,24438.7,7187.07,-6904.61
1.61,-25860.9,1234.8,1936.14,24440.4,7222.56,-6863.04
1.611,-25694.9,1097.69,1965.39,24318.3,7245.51,-6865.86
1.612,-25790.4,945.78,1886.67,24222.6,7211.23,-6854.59
1.613,-25900.9,1217,1907.45,24203.8,7176.89,-6885.64
1.614,-25816.5,1179.66,1931.77,24320.1,7202.2,-6927.88
1.615,-25755.3,1002.63,1916.03,24212.8,7307.84,-6891.51
1.616,-25794.1,1123.95,1892.4,24114.7,7409.06,-6767.7
1.617,-25819.6,1168.28,1877.69,23943.4,7427.09,-6774.44
1.618,-25726.3,1073.51,1882.74,23968.4,7373.21,-6846.03
1.619,-25779.3,1053.37,1872.25,24059.5,7457.03,-6883.12
1.62,-25785.3,1074.06,1882.22,24035.4,7501.88,-6939.91
1.621,-25555.2,1152.98,1940.39,23984.6,7347.67,-6878.42
1.622,-25581.8,1153.64,1957.43,23810.1,7375.33,-6838.57
1.623,-25681.8,1053.39,1945.19,23814.4,7456.54,-6844.47
1.624,-25514.2,1095.5,1927.76,23965.8,7500.04,-6878.13
1.625,-25437.9,1134.91,1892.92,23883.5,7586.1,-6915.81
1.626,-25431.2,1142.22,1920.57,23704.1,7671.03,-6911.92
1.627,-25531.9,1125.4,1964.97,23541.5,7697.51,-6894.93
1.628,-25483.2,1221.77,2006.09,23424.3,7693.56,-6864.44
1.629,-25386.2,1275.88,1961.68,23396.8,7746.96,-6801.65
1.63,-25508.8,1185.18,1894.61,23406.5,7727,-6823.4
1.631,-25412.9,1109.18,1909.89,23253.4,7788.99,-6938.17
1.632,-25214.6,1183.76,1939.21,23065.9,7923.66,-6925.27
1.633,-25182.4,1252.7,1969.46,23117.1,7829.65,-6875.97
1.634,-25275.6,1258.97,1988.03,23242.2,7873.52,-6932.94
1.635,-25273.7,1316.32,1980.46,23306.1,7994.97,-6874.88
1.636,-25277.1,1248.76,2005.22,23358.3,7983.21,-6832.43
1.637,-25484.8,1224.14,2058,23278.9,8054.76,-6880.93
1.638,-25361.7,1311.16,2043.37,23118.5,8150.2,-6898.22
1.639,-25177.9,1371.07,2010.44,23074.1,8217.89,-6901.36
1.64,-25177.1,1394.45,2019.37,22966.8,8231.9,-6881.84
1.641,-25106.9,1409.56,2019.33,22856.3,8265.36,-6918.54
1.642,-25138,1403.87,2037.84,22733.3,8182.2,-6926.85
1.643,-25139.9,1396.75,2065.44,22678,8082.38,-6934.38
1.644,-25037.4,1404.04,2056.49,22703.5,8248.3,-6944.21
1.645,-25062.4,1293.92,2079.32,22673.3,8389.14,-6909.62
1.646,-25123.2,1284.28,2105.73,22584.6,8351.65,-6842.88
1.647,-25116.9,1402.99,2155.84,22384.2,8327.44,-6801.58
1.648,-25173.1,1503.17,2214.69,22354.4,8310.43,-6889.23
1.649,-25209.5,1560.93,2190.52,22369.8,8318.75,-6955.29
1.65,-25145.9,1400.85,2165.67,22262.6,8484.4,-6943.71
1.651,-25120,1437.48,2175.77,22109.9,8662.78,-6915.93
1.652,-24965.4,1553.69,2226.38,22013.3,8578.14,-6908.87
1.653,-24919,1536.4,2261.67,22055.2,8459.27,-6958.36
1.654,-25093.4,1537.3,2270.98,22099.2,8608.26,-6962.69
1.655,-24946.7,1433.94,2266.54,22099.5,8511.9,-6951.7
1.656,-24800.4,1498.64,2287.84,21948,8531.8,-6885.68
1.657,-24847.8,1690.33,2351.2,21822.3,8664.32,-6916.85
1.658,-24998.2,1594.67,2356.36,21886.3,8479.61,-6966.31
1.659,-24998.9,1633.1,2320.76,21962.4,8631.21,-6925.7
1.66,-24853.9,1629.54,2320.71,21795.2,8871.12,-6852.52
1.661,-24840.4,1496.51,2378.91,21559,8734.18,-6815.99
1.662,-24839.8,1680.1,2432.75,21547.9,8683.22,-6873.04
1.663,-24836.4,1769.79,2408.82,21597.7,8752.9,-6913.61
1.664,-24737.4,1679.37,2386.67,21679.2,8884.39,-6959.84
1.665,-24791.2,1693.01,2405.71,21700.7,8985.08,-6987.44
1.666,-24819.3,1788.97,2409.79,21581.5,8991.23,-6945.91
1.667,-24673.3,1739.57,2389.2,21404.8,9004.63,-6859.62
1.668,-24488.2,1723.74,2388.13,21346.2,8971.92,-6892.45
1.669,-24469.2,1787.25,2454.85,21322.8,8947.79,-6947.75
1.67,-24519.8,1664.88,2485.93,21410.9,9030.61,-6912.28
1.671,-24413.5,1625.78,2475.41,21538.6,9131.39,-6917.54
1.672,-24526.6,1727.32,2507.81,21414.7,8984.79,-7010.54
1.673,-24586.3,1759.83,2536.13,21441.2,8998.07,-7000.96
1.674,-24465.7,1811.21,2501.59,21608.3,9155.95,-6981.98
1.675,-24480.1,1818.11,2511.17,21448.2,9181.41,-6993.1
1.676,-24452,1850.6,2558.17,21204.2,9226.93,-6950.59
1.677,-24341.8,1885.44,2559.81,21196.7,9173.85,-6973.42
1.678,-24370.2,1889.24,2569.22,21170,9115.59,-6953.89
1.679,-24368.1,1830.99,2539.16,21313.4,9207.15,-6917.18
1.68,-24342.8,1887.4,2523.27,21401.7,9320.83,-7009.78
1.681,-24265.6,1856.72,2530.57,21352.4,9375.29,-7062.81
1.682,-24148.4,1814.99,2564.64,21181.4,9390.76,-7041.99
1.683,-24210.9,1965.54,2571.66,21009.6,9191.52,-7050.63
1.684,-24213.4,1993.28,2564.51,21079.5,9205.59,-7037.56
1.685,-24076.7,2020.64,2629.92,21119.5,9286.13,-7033.25
1.686,-24038.6,1999.26,2638.03,21116.4,9198.09,-7047.14
1.687,-23968.4,1954.01,2562.15,21075.3,9233.88,-7035.08
1.688,-23929.6,1971.8,2525.73,21097,9177.54,-7026.25
1.689,-24126.7,1945.76,2589.09,21035.7,9083.47,-7019.08
1.69,-24232,2004.98,2610.21,21049.2,9179.4,-7005.29
1.691,-24159.7,2049.18,2565.84,21071.3,9397.26,-6996.35
1.692,-24045.6,2011.14,2646.79,20976.1,9424.85,-7080.17
1.693,-24045.2,1978.84,2728.39,20800.4,9471.34,-7135.21
1.694,-23983.8,2068.01,2687.01,20853.5,9563.97,-7099.75
1.695,-23910.9,2114.25,2652.57,20881.2,9516.68,-7111.35
1.696,-24033.1,1971.69,2654.19,20677.7,9460.73,-7135.56
1.697,-23955,1935.16,2734.65,20569.6,9542.13,-7122.71
1.698,-23835.4,2011.83,2739.41,20655.3,9565.39,-7089.19
1.699,-23863.2,2039.78,2676.34,20739.6,9510.69,-7111.08
1.7,-24059.9,1928.7,2689.09,20797.5,9584.2,-7128.91
1.701,-24179,1931.36,2726.71,20820.1,9552.83,-7118.6
1.702,-24081.2,1939.21,2663.5,20630.7,9435.88,-7102.12
1.703,-24159.6,1938.65,2644.13,20559.4,9497.67,-7077.77
1.704,-24142.8,1901.56,2687.93,20468.7,9487.54,-7089.24
1.705,-23981.1,1886.92,2660.05,20510.4,9591.33,-7085.84
1.706,-24083.8,1878.99,2678.46,20598.7,9634.4,-7105.13
1.707,-24093.9,1830.22,2757.79,20664.8,9613.31,-7105.08
1.708,-23954.2,1940.73,2781.82,20594.2,9659.47,-7101.84
1.709,-23846.7,2044.85,2731.73,20420.2,9573.77,-7103.96
1.71,-23882,2054.47,2732.07,20310.9,9796.53,-7073.34
1.711,-23797.8,1998.5,2793.65,20307.3,9998.62,-7109.88
1.712,-23841,2005.23,2813.16,20425.9,9791.61,-7117.23
1.713,-23977.4,2028.86,2777.53,20420.8,9788.92,-7116.53
1.714,-23954.8,2037.91,2823.45,20279.4,9810.76,-7095.5
1.715,-23986.8,2030.93,2842.44,20007.2,9732.77,-7088.4
1.716,-23912.1,2007.33,2858.48,20173,9792.22,-7159.84
1.717,-23911.6,2099.17,2900.49,20314.4,9785.74,-7222.5
1.718,-23715.6,2036.45,2860.64,20150.8,9902.03,-7167.25
1.719,-23684.5,1914.8,2835.79,20073.8,9889.69,-7059.4
1.72,-23843.9,1972.99,2902.92,19976.7,9826.14,-7094.69
1.721,-23796.7,1993.17,2959.32,20022.8,9918.08,-7187.95
1.722,-23789.8,1971.24,2930.72,20050.1,10003.2,-7184.19
1.723,-23778.7,1992.9,2940.64,19964.7,9986.11,-7120.71
1.724,-23719.9,2091.51,2909.9,19946.6,9807.03,-7105.08
1.725,-23770.3,2064.12,2889.3,19800,9803.81,-7115.36
1.726,-23686.7,2026.56,2923.96,19711.3,9891.79,-7070.45
1.727,-23683,1992.97,2949.18,19818,9920.79,-7087.84
1.728,-23746.1,1879.5,3007.67,19731.5,9989.62,-7162.6
1.729,-23688,1841.23,2996.97,19742.4,9933.82,-7090.64
1.73,-23766.2,1897.07,2999.5,19715.5,9946.79,-7022.14
1.731,-23649.7,2017.38,3006,19648.2,9919.42,-7077.75
1.732,-23483,2070.96,2952.97,19722.3,9882.32,-7101.85
1.733,-23441.8,2013.67,2985.35,19766.4,10097.6,-7067.48
1.734,-23457.9,2003.5,3022.53,19621.2,10092.8,-7077.37
1.735,-23512.2,2038.65,3015.4,19507,10034.8,-7080.67
1.736,-23465.5,2067.06,3008.02,19624.8,10092.7,-7055.96
1.737,-23472.4,2091.64,3008.93,19582,10075.1,-7079.26
1.738,-23527.9,2040.98,2997.94,19355.3,10053.7,-7094.58
1.739,-23448.3,2034.34,3041.8,19351.3,9966.86,-7127.97
1.74,-23521.4,2114.24,3111.83,19280.4,9981.79,-7075.98
1.741,-23520.2,2137.24,3076.77,19232,10111,-7034.77
1.742,-23346.4,2080.82,2990.29,19256.9,10063.4,-7165.48
1.743,-23482.7,2074.71,3052.61,19137.8,10074.2,-7231.69
1.744,-23537.1,2155.7,3179.15,19114.6,10220.5,-7204.24
1.745,-23583.7,2217.93,3201.44,19124,10238.4,-7138.97
1.746,-23616.1,2391.79,3203.27,19046.8,10106,-7088.5
1.747,-23293.5,2422.5,3173.93,18941.9,10148.7,-7097.59
1.748,-23109.6,2192.43,3149.13,18918.4,10390.8,-7145.07
1.749,-23240.4,2189.86,3141.57,19042.6,10465.6,-7171.82
1.75,-23336.7,2165.59,3141.04,18993.7,10220.9,-7201.62
1.751,-23239.1,2221.29,3170.24,18864.7,10151.6,-7224.21
1.752,-23253.8,2351.79,3224.75,18825.2,10321.4,-7227.98
1.753,-23158.1,2255.63,3236.43,18789.3,10360,-7251.16
1.754,-22991.6,2159.18,3273.92,18780.8,10278.2,-7201.44
1.755,-23195.3,2168.57,3287.47,18763.9,10231,-7178.48
1.756,-23237.6,2338.27,3260.82,18907,10445,-7247.12
1.757,-23008,2492.53,3295.1,18933.9,10391.8,-7281.34
1.758,-22939,2407.99,3317.56,18807.1,10305.2,-7284.77
1.759,-23116,2234.03,3299.82,18833.4,10339.3,-7314.06
1.76,-23201.9,2207.27,3307.1,18986.1,10384,-7301.38
1.761,-23150.1,2245.78,3318.5,18734.8,10372.1,-7323.54
1.762,-23139.7,2249.34,3300.66,18546.8,10226.7,-7419.29
1.763,-23014,2220.73,3378.35,18630.2,10213.6,-7397.38
1.764,-22917.9,2340.09,3432.89,18550.8,10241.5,-7363.02
1.765,-23019.6,2468.43,3350.18,18497.8,10343.2,-7348.74
1.766,-23164.2,2477.71,3296.89,18651.8,10405.8,-7366.04
1.767,-23018,2448.52,3329.22,18715.6,10499.2,-7372.49
1.768,-23072.9,2371.49,3408.04,18543.8,10508.4,-7351.98
1.769,-23135,2251.35,3438.42,18470.6,10450.2,-7364.87
1.77,-22909.5,2285.01,3428.48,18564.1,10368.7,-7367.74
1.771,-23084.3,2388.85,3445.43,18615,10255.4,-7392.74
1.772,-23210.1,2488.19,3517.95,18491.5,10332.2,-7380.21
1.773,-22925.8,2523.24,3519.14,18548,10423,-7354.26
1.774,-22854.8,2405.64,3490.4,18607.3,10390.2,-7388.31
1.775,-23041.7,2382.41,3510.48,18520.4,10409.8,-7429.37
1.776,-23200.9,2367.1,3474.86,18446.8,10452.9,-7428.84
1.777,-23137.6,2394.09,3493.21,18337.8,10463.7,-7344.07
1.778,-22933.7,2373.48,3537.17,18278.9,10393.6,-7385.71
1.779,-22898.6,2416.39,3503.16,18409.6,10291.7,-7457.63
1.78,-22776.5,2425.9,3446.17,18463.6,10355.5,-7390.44
1.781,-22760.8,2456.5,3491.74,18330,10547.8,-7378.6
1.782,-22885.2,2520.18,3571.82,18412.7,10565.6,-7420.58
1.783,-22979.7,2466.05,3561.5,18396.7,10308.5,-7422.52
1.784,-22887.4,2485.55,3525.06,18091.6,10242.6,-7364.5
1.785,-22910.7,2458.38,3539.79,18152.1,10372.2,-7335.46
1.786,-23021.9,2423.99,3567.96,18300.9,10335.1,-7378.43
1.787,-22988.2,2492.23,3544.73,18085.6,10333.2,-7443.58
1.788,-22895.1,2526.8,3545.32,18125.3,10345.9,-7423.18
1.789,-22774.3,2425.22,3565.04,18302.1,10432.4,-7341.29
1.79,-22848.4,2443.99,3548.78,18219.7,10420.4,-7311.18
1.791,-22907,2577.21,3548.19,18391,10303.6,-7354.02
1.792,-22959.8,2585.21,3559.22,18547.6,10269.6,-7356.36
1.793,-22885,2403.9,3527.71,18369.9,10345.3,-7306.99
1.794,-22917.2,2311.66,3522.86,18321.2,10330.6,-7286.44
1.795,-22932.3,2401.18,3538.46,18299.8,10273,-7297.14
1.796,-22670.7,2378.84,3569.05,18184,10419.4,-7328.24
1.797,-22735.6,2426.74,3566.04,18192.3,10433.2,-7358.03
1.798,-23036.2,2467.54,3516.38,17993.6,10244.9,-7297
1.799,-23017.8,2410.76,3529.62,17941.3,10267.1,-7194.18
1.8,-22860.9,2371.33,3570.7,18070.5,10308.5,-7276.73
1.801,-22802.4,2330.96,3560.06,18156.7,10333.3,-7289.75
1.802,-22773.1,2298.13,3547.36,18100.7,10476.3,-7272.12
1.803,-22838.4,2331.2,3505.93,17899.2,10457.2,-7233.73
1.804,-22746.9,2433.25,3454.15,17920.3,10439.3,-7226.06
1.805,-22795.9,2577.81,3500.92,17924.4,10440.6,-7303.29
1.806,-22913,2606.28,3523.5,17924.1,10398.1,-7274.58
1.807,-22824.9,2480.4,3566.2,18033.4,10417.8,-7249.86
1.808,-22746.8,2295.12,3592.37,17923.6,10398.6,-7262.55
1.809,-22641.5,2298.16,3563.76,17842.5,10307.2,-7264.37
1.81,-22787.1,2459.85,3530.89,17746,10320.7,-7231.26
1.811,-22954.2,2533.31,3543.53,17750.9,10388,-7228.12
1.812,-22866.8,2534.88,3582.17,18005.9,10443.8,-7299.51
1.813,-22832.8,2407.44,3536.63,17980.9,10518.7,-7277.08
1.814,-22971.9,2382.2,3552.77,17923.7,10461.3,-7232.02
1.815,-22980.2,2552.82,3619.98,17813.2,10378.3,-7269.4
1.816,-22881.7,2491.9,3599.02,17807.8,10408,-7246.47
1.817,-22913.7,2505.81,3570.97,17926.1,10392.3,-7232.69
1.818,-22886.5,2569.53,3566.02,17858,10353,-7269.1
1.819,-23002.1,2436.69,3565.28,17799.3,10362.9,-7302.11
1.82,-23172.8,2469.63,3589.04,17798.8,10406.1,-7279.35
1.821,-22955.9,2433.62,3566.71,17746.6,10407.6,-7263.93
1.822,-22888.2,2391.94,3597.93,17696,10484.8,-7235.28
1.823,-22927.8,2490.79,3653.07,17836.9,10607.7,-7181.47
1.824,-22918.5,2597.88,3650.44,17823.7,10497.6,-7226.79
1.825,-22924.4,2513.45,3616.91,17718,10341.6,-7289.61
1.826,-22797.4,2557.12,3591.25,17867.8,10368.3,-7269.01
1.827,-22745.9,2629.68,3532.47,17839.7,10415.8,-7211.3
1.828,-22795.3,2519.41,3522,17726.7,10386.2,-7275.26
1.829,-22891.6,2414.61,3581.94,17761.3,10279.4,-7378.54
1.83,-22717.6,2326.65,3557.33,17783.7,10289.8,-7328.99
1.831,-22670.4,2299.78,3544.55,17731.6,10260.4,-7240.05
1.832,-22627.4,2352.57,3584.56,17717.9,10265.5,-7260.85
