Frame number,1661
First frame,1
Point frequency,200
Analog frequency,1000

Time,Moment.Mx2,Moment.My2,Moment.Mz2,Moment.Mx3,Moment.My3,Moment.Mz3
s,Nmm,Nmm,Nmm,Nmm,Nmm,Nmm
0.278,-26357.7,-19249.7,-570.907,12652.5,13371.4,-6802.91
0.279,-26372.5,-19117,-559.502,12725.6,13246.7,-6804.78
0.28,-26375.3,-19333.1,-482.9,12727.8,13267.4,-6667.76
0.281,-26355.1,-19341.3,-521.367,12853.1,13106.6,-6563.61
0.282,-26374.7,-19264.2,-589.427,12773,13149.1,-6680.9
0.283,-26230.7,-19317.6,-519.612,12660.5,13163.3,-6655.37
0.284,-26220,-19194,-454.963,12916.7,13065.9,-6635.12
0.285,-26413.6,-19344.7,-544.217,12619.9,12928.8,-6543.51
0.286,-26336.8,-19292.8,-490.353,12603.8,13074.6,-6550.67
0.287,-26519.9,-19297.8,-543.749,12573.6,12950.1,-6424.71
0.288,-26443.7,-19264.3,-537.393,12679.2,12855.8,-6436.37
0.289,-26261.9,-19247.5,-544.955,12605.4,12803.5,-6455.67
0.29,-26509.2,-19155.9,-484.822,12526.7,12751.8,-6407
0.291,-26429.7,-19401.9,-473.036,12539.4,12670.1,-6362.5
0.292,-26485.2,-19304.8,-527.207,12608.4,12857.7,-6243.61
0.293,-26625.4,-19373.2,-542.438,12646.8,12849.8,-6362.02
0.294,-26669.3,-19309.6,-585.005,12473.1,12699.1,-6271.58
0.295,-26622.4,-19406.9,-598.222,12302.3,12505.7,-6200.47
0.296,-26747.9,-19414.9,-606.902,12755.9,12591.9,-6095.46
0.297,-26638.8,-19399.1,-581.216,12827.7,12572,-6082.59
0.298,-26548.4,-19292,-570.072,12735,12597.1,-6121.97
0.299,-26612.5,-19301.3,-554.317,12431.3,12383,-6163.91
0.3,-26655.5,-19223.6,-600.534,12485.5,12219.5,-6060.84
0.301,-26572.5,-19196.7,-617.976,12454.6,12201.1,-6179.91
0.302,-26696.9,-19444.8,-645.755,12572.5,12125.7,-6120.2
0.303,-26719.3,-19342.5,-639.464,12488.2,12343.3,-6035.77
0.304,-26593,-19364.7,-615.251,12634.7,12292.8,-6078.16
0.305,-26520.1,-19268.9,-616.139,12766.6,12161.3,-6038.8
0.306,-26522.6,-19466.7,-586.673,12585.2,12236.6,-5979.4
0.307,-26843.7,-19329.9,-575.742,12417.5,12083.2,-6034.26
0.308,-26596.1,-19400.8,-580.22,12687.4,12119.5,-5987.95
0.309,-26652.5,-19324.6,-616.383,12647,12005.2,-5976.78
0.31,-27023.5,-19307,-644.725,12694.6,11918.2,-5896.54
0.311,-26856.6,-19186,-634.503,12828.8,11852,-5963.35
0.312,-26723.9,-19317,-667.739,12826.2,11887,-6013.09
0.313,-26725.7,-19202.1,-691.179,12925.2,11834.9,-5960.84
0.314,-26840.7,-19299.6,-658.726,12796,11798.5,-5941.56
0.315,-26828.8,-19527.3,-609.045,12983.6,11633.6,-5920.73
0.316,-26783.7,-19454.4,-672.786,12949.5,11614.1,-5915.8
0.317,-26827.7,-19492.7,-715.54,12945.2,11848.1,-5926.36
